"","ReefID","bin.score","DHW","X","Y","year"
"8821","15-071b",0,0.8,-5062.31508024584,3472.93804757832,"2020"
"8832","15-075a",0,6.03,-5076.05053822238,3450.17203056134,"2020"
"8863","15-078",0,0.81,-5059.87561067654,3474.04750753025,"2020"
"8873","15-080",0,6.83,-5075.29491884278,3448.62911125237,"2020"
"8881","15-081",0,0.97,-5057.82756621124,3474.18945577584,"2020"
"8913","15-085",0,6.83,-5074.33549481298,3447.85472615458,"2020"
"8923","15-086",1,1.11,-5054.86856341888,3474.11491187169,"2020"
"8933","15-087",0,4.95,-5072.14757163177,3447.27433565055,"2020"
"8942","15-088",0,4.95,-5070.27510602351,3448.48954939097,"2020"
"8954","15-089",1,2.04,-5057.47576994163,3465.51936063832,"2020"
"8963","15-090",0,4.92,-5070.26537274273,3446.12744981435,"2020"
"8982","15-092",0,6.08,-5070.66877316084,3443.50810117328,"2020"
"8994","15-093",1,2.44,-5054.36929516616,3464.68658371732,"2020"
"9003","15-094",0,4.91,-5067.99762572111,3444.94911994471,"2020"
"9014","15-095",1,2.45,-5059.05082430678,3456.2278251502,"2020"
"9022","15-096",0,5.62,-5067.72279578399,3441.33391258279,"2020"
"9033","15-098",1,2.77,-5058.04185289741,3454.22093791839,"2020"
"9042","15-099a",0,5.64,-5067.3987591028,3439.63726488039,"2020"
"9051","15-099b",0,7.57,-5067.81108963928,3437.49862616588,"2020"
"9061","15-099c",0,7.74,-5067.92700093428,3435.45524285772,"2020"
"9081","15-099e",0,7.57,-5067.94625400322,3436.62681617589,"2020"
"9131","16-006",0,4.59,-5039.46533949058,3463.52856936469,"2020"
"9173","16-015",1,2.8,-5055.07532911572,3454.72051792376,"2020"
"9193","16-019",0,6.34,-5064.80798928208,3436.87394375279,"2020"
"9213","16-020a",0,3.94,-5055.45795921201,3449.8824672974,"2020"
"9234","16-023",1,4.61,-5054.35102615539,3447.8448909122,"2020"
"9241","16-024",0,5.87,-5059.34758986647,3439.27818825476,"2020"
"9252","16-025",0,7.4,-5064.94310798036,3430.55699166346,"2020"
"9263","16-026",0,7.07,-5057.45466478141,3435.82750774323,"2020"
"927","16-027",1,7.08,-5054.08044202503,3439.27654620155,"2020"
"9281","16-028",1,5.54,-5040.76677563227,3456.6567777237,"2020"
"9294","16-029",1,7.38,-5052.62359439982,3437.62771736309,"2020"
"9302","16-030",0,8.19,-5065.97695734078,3417.46271536904,"2020"
"9312","16-032",0,7.62,-5064.62518290627,3417.383057112,"2020"
"9352","16-043a",0,5.92,-5056.60411630113,3419.36217121952,"2020"
"936","16-044a",0,6.75,-5058.82299898296,3415.71142895376,"2020"
"9372","16-044b",0,6.3,-5059.78410646083,3413.78700731275,"2020"
"9383","16-046",0,5.79,-5056.24268526274,3418.18780053718,"2020"
"9391","16-047",1,6.31,-5039.09549114441,3440.01688635677,"2020"
"9404","16-049",0,5.42,-5056.57207399525,3411.98449843443,"2020"
"9431","16-054a",1,4.88,-5052.64335997938,3408.87720501918,"2020"
"9452","16-057",0,7.59,-5064.29434866722,3414.86384965195,"2020"
"9472","16-060",0,7.51,-5063.27771086135,3412.78385029166,"2020"
"9482","16-063",0,7.64,-5074.13187730215,3390.42652639864,"2020"
"9493","16-064",0,6.89,-5062.00136385939,3407.93923538139,"2020"
"9501","16-065",0,7.51,-5074.55846195,3387.5573749979,"2020"
"9512","16-067",1,7.21,-5072.81656954013,3386.65234528434,"2020"
"9523","16-068",1,6.23,-5067.2554720215,3394.19279469976,"2020"
"9534","16-071",0,5.6,-5066.96184771837,3390.75388512166,"2020"
"9554","16-073",0,5.51,-5067.98395804743,3386.31861808499,"2020"
"9562","16-074",1,5.51,-5065.08080041431,3389.49510942016,"2020"
"9594","17-001a",1,5.24,-5063.51269632679,3387.16716393405,"2020"
"9614","17-004",1,4.76,-5059.7923717898,3389.79498262079,"2020"
"9621","17-005",1,5.66,-5072.60505775766,3368.8881450295,"2020"
"9633","17-006",1,5.2,-5068.4269121254,3374.86757993055,"2020"
"9642","17-008",1,5.67,-5075.26732857388,3363.24984384086,"2020"
"9664","17-010",1,4.82,-5063.0216132428,3377.89341435101,"2020"
"9674","17-011",1,5.32,-5067.45952071956,3370.63858123623,"2020"
"9712","17-014",1,5.31,-5073.35680382064,3360.05329197591,"2020"
"9722","17-016a",1,5.53,-5069.25960909622,3362.69308940922,"2020"
"9744","17-017",1,5.23,-5064.12637127344,3369.69580889354,"2020"
"9762","17-018a",1,5.37,-5063.00890693758,3365.75504832342,"2020"
"9771","17-021a",1,5.61,-5065.43190127318,3358.48556592965,"2020"
"9783","17-023",1,5.61,-5065.0834485211,3357.73214173956,"2020"
"9794","17-024",1,5.37,-5060.62971072685,3363.54774988406,"2020"
"9834","17-034",1,5.45,-5058.9285359975,3363.68944887843,"2020"
"9844","17-035",1,5.94,-5067.13241099047,3351.31821382509,"2020"
"9854","17-037",1,5.67,-5060.79585686279,3356.02291889378,"2020"
"9864","17-042",1,5.72,-5060.56322608472,3353.32544560653,"2020"
"9904","17-044",1,5.46,-5054.18768910753,3359.26605994408,"2020"
"9924","17-047",1,5.55,-5055.70537995529,3353.91714738087,"2020"
"9944","17-051",1,5.63,-5056.36188406964,3348.00155415195,"2020"
"9982","17-057",1,5.87,-5069.12298115725,3345.23085130936,"2020"
"9993","17-059a",1,5.97,-5063.52888107258,3346.39621967267,"2020"
"10022","17-060",1,5.87,-5060.062981284,3349.18262605271,"2020"
"10031","17-061",1,5.91,-5060.26140264554,3348.24235427054,"2020"
"10043","17-062",1,5.96,-5067.66565506833,3335.59654513017,"2020"
"10054","17-063a",1,5.91,-5059.81707101564,3346.47996802658,"2020"
"10063","17-064",1,5.46,-5060.43347888016,3343.08043232219,"2020"
"10072","17-065",1,5.99,-5069.41854092972,3326.55858301087,"2020"
"10084","17-066",1,5.89,-5061.05774337754,3338.42073800073,"2020"
"10092","17-067",1,5.62,-5059.39168715044,3336.00892166661,"2020"
"10103","17-068",1,5.95,-5071.5423066342,3318.72391243875,"2020"
"10114","17-069",1,5.46,-5068.36883311863,3320.43860864205,"2020"
"10223","18-017",1,5.03,-5068.3757198051,3317.91656132238,"2020"
"10234","18-018",1,6.01,-5054.72887319321,3338.04532555109,"2020"
"10243","18-019",1,5.38,-5071.94475777788,3311.23945477853,"2020"
"10274","18-023",1,6.49,-5075.88004356909,3300.0947693722,"2020"
"10284","18-024",1,4.92,-5059.40052581656,3319.61462497585,"2020"
"10291","18-025",1,5.28,-5068.21353901285,3304.16999219595,"2020"
"10304","18-026",1,5.29,-5057.35626363823,3317.0096652324,"2020"
"10314","18-027",1,5.27,-5061.68182318539,3308.48763063027,"2020"
"10332","18-029",1,5.25,-5052.98324289135,3317.92641253618,"2020"
"10344","18-030",0,5.4,-5068.54789936684,3292.81070898235,"2020"
"10354","18-031",1,5.01,-5067.36752875638,3292.04387456274,"2020"
"10364","18-032",1,5.11,-5060.16589009863,3302.45799762912,"2020"
"10373","18-033",1,6.55,-5077.11581358151,3293.72952741617,"2020"
"10403","18-037",1,7.14,-5082.96020776708,3275.1489484046,"2020"
"10413","18-039",1,6.91,-5095.4125172516,3252.39090685325,"2020"
"10432","18-042",1,6.52,-5072.40325927654,3286.75044631518,"2020"
"10442","18-043",0,4.6,-5069.07343077649,3287.15992170761,"2020"
"10452","18-044",1,6,-5073.08643996914,3281.74204938741,"2020"
"10474","18-048",0,6.36,-5035.79672136734,3334.3846101382,"2020"
"10484","18-049a",0,6.36,-5034.61504977248,3333.60218229249,"2020"
"10493","18-049b",0,6.86,-5033.43098351085,3332.8181688506,"2020"
"10504","18-049c",0,7.49,-5032.83798593191,3332.42552353339,"2020"
"10524","18-049e",1,6.36,-5035.49218032563,3332.91956767135,"2020"
"10544","18-052a",1,6.93,-5036.60819456713,3326.07877935227,"2020"
"10563","18-053",1,6.81,-5033.59767698953,3330.20064840386,"2020"
"10613","18-054e",1,6.91,-5039.16253344391,3317.67037543518,"2020"
"10623","18-054f",1,6.93,-5038.03724949616,3321.97273750886,"2020"
"10632","18-054g",1,6.93,-5037.47196466435,3324.12401704744,"2020"
"10643","18-058",1,7.49,-5033.05026699396,3324.9902271623,"2020"
"10673","18-062",1,7.49,-5031.59052014624,3326.5498490682,"2020"
"10694","18-065",1,8.18,-5030.3760667824,3324.48611408863,"2020"
"10703","18-066",1,9.6,-5031.68129024408,3314.00314037718,"2020"
"10723","18-069a",1,5.23,-5074.64591937347,3277.35717115493,"2020"
"10732","18-069b",1,5.23,-5073.66650318289,3277.29901847583,"2020"
"10743","18-070",1,6.68,-5092.43462338194,3251.17354007622,"2020"
"10752","18-071",1,6.28,-5089.21366533254,3254.36791799051,"2020"
"1076","18-072",1,5.87,-5078.93818534083,3269.16459624959,"2020"
"10773","18-074",1,5.88,-5092.92420416701,3245.79970871532,"2020"
"10784","18-075",1,4.23,-5066.06253658906,3283.65722887885,"2020"
"10792","18-077",1,5.85,-5087.63322144903,3250.42969324689,"2020"
"10804","18-078",1,4.07,-5066.83472949361,3277.88163606625,"2020"
"10823","18-080",1,6.57,-5097.54402624147,3242.49369146484,"2020"
"10831","18-081",1,6.35,-5097.34507999838,3238.43297391281,"2020"
"10841","18-083",1,5.96,-5095.42702397871,3239.34036254491,"2020"
"10853","18-084a",1,6.3,-5098.21370841624,3234.17664764537,"2020"
"10863","18-084b",1,5.96,-5096.48445977621,3235.5757700365,"2020"
"10882","18-085a",1,5.74,-5094.58244884883,3237.40337424266,"2020"
"10893","18-086",1,6.52,-5102.64924702772,3224.51371905025,"2020"
"10923","18-091",1,5.32,-5099.33157333206,3222.41718373515,"2020"
"10953","18-096",1,5.17,-5094.18325133231,3227.04205615013,"2020"
"10963","18-099",1,5.07,-5106.69559260044,3204.66637770451,"2020"
"10983","18-100a",1,4.85,-5097.03657324057,3216.61683900944,"2020"
"10991","18-100b",1,4.77,-5095.59286378845,3222.06791586161,"2020"
"11004","18-101",0,5.19,-5109.38747554238,3197.66074937767,"2020"
"11011","18-103",0,4.87,-5105.43113677314,3203.58673449906,"2020"
"11021","18-105a",0,4.87,-5105.10075588071,3202.81280520838,"2020"
"11031","18-105b",0,4.91,-5105.3696151962,3201.43742106466,"2020"
"11043","18-106",1,4.94,-5092.68893803392,3219.46467622321,"2020"
"11052","18-115",1,5.89,-5124.93932898141,3171.02931212777,"2020"
"11064","18-118",1,4.94,-5114.54259316005,3185.99968435416,"2020"
"11072","18-119",1,6.23,-5130.95348624386,3159.46706438087,"2020"
"11082","18-120",1,6.94,-5132.94092802496,3154.50099593177,"2020"
"11152","19-009b",1,10.65,-5038.28566463647,3290.68510201909,"2020"
"11162","19-009c",1,9.75,-5039.73908967734,3289.1266855966,"2020"
"11171","19-009d",1,9.31,-5041.53212020353,3288.88226706132,"2020"
"11181","19-009e",1,9.31,-5041.75858081199,3288.88448785376,"2020"
"11213","19-010",1,10.65,-5037.09900326285,3291.16561704913,"2020"
"11262","19-019",1,4.64,-5103.42339950254,3197.64990806908,"2020"
"11274","19-024",1,4.68,-5114.06007003761,3181.98366220026,"2020"
"11282","19-025",1,5.14,-5125.6886042714,3163.21778550019,"2020"
"11291","19-026",1,5.92,-5131.21661716025,3153.13248945547,"2020"
"11301","19-027",1,4,-5124.19409126659,3163.52228336179,"2020"
"11312","19-028",1,4.24,-5116.40179019528,3174.77745665679,"2020"
"11322","19-029",1,4.78,-5110.85346841593,3183.70161956024,"2020"
"1133","19-031",1,4.21,-5119.00296974465,3170.06961142958,"2020"
"1134","19-032",1,4.21,-5119.38285613755,3168.36430058055,"2020"
"11351","19-034",1,3.36,-5121.31931193742,3164.66996883916,"2020"
"11362","19-038a",1,3.07,-5119.07908557486,3161.84083595434,"2020"
"11374","19-038b",1,2.82,-5124.04085386207,3154.79645947516,"2020"
"11393","19-038f",0,3.69,-5130.54484866844,3147.6981268846,"2020"
"11403","19-043",1,3.03,-5111.51133540534,3172.97802227354,"2020"
"11424","19-045",1,3.86,-5103.7199689515,3179.2579519931,"2020"
"11454","19-048",1,4.9,-5101.46036266933,3176.61537804076,"2020"
"11462","19-049",1,7.66,-5138.75046374771,3141.1501444697,"2020"
"11472","19-050",1,7.23,-5144.06569203624,3128.61153063259,"2020"
"11482","19-051",1,6.28,-5143.07514194094,3128.41242762173,"2020"
"1149","19-052",1,7.42,-5154.72799547795,3108.69270851147,"2020"
"11501","19-053",1,6.86,-5149.74153329125,3116.40264535691,"2020"
"11514","19-054",0,2.2,-5131.89453693725,3139.90383985908,"2020"
"1152","19-056",1,6.13,-5154.45897919154,3105.84105192946,"2020"
"11532","19-059",1,5.74,-5151.14113865422,3109.80618063901,"2020"
"11543","19-061",1,5.16,-5151.49584335178,3107.27489588418,"2020"
"11554","19-063a",0,2.56,-5135.25709577975,3130.88423959512,"2020"
"11572","19-065",0,2.24,-5133.49333148856,3129.55204405436,"2020"
"11583","19-066",0,2.24,-5132.74675074369,3129.35372231765,"2020"
"11593","19-067",0,2.17,-5132.6632718635,3128.07488678432,"2020"
"11604","19-071",0,2.21,-5131.54751446319,3124.93824414585,"2020"
"11613","19-072a",0,2.75,-5139.02911944661,3114.75911052513,"2020"
"11622","19-072b",0,2.41,-5134.07830330348,3118.90083757435,"2020"
"11652","19-072e",0,2.23,-5137.85635640096,3112.90528068701,"2020"
"11673","19-074b",0,1.94,-5141.80428212444,3107.47194682384,"2020"
"11682","19-075",0,1.89,-5138.66986318655,3109.63711423395,"2020"
"11694","19-076",0,1.81,-5142.68843025298,3102.26873240491,"2020"
"11702","19-081",1,5.4,-5166.88306429205,3074.76425702635,"2020"
"11713","19-082",0,3.4,-5155.8288837958,3091.64752109061,"2020"
"11722","19-091",1,8.49,-5175.15553262057,3058.60766817602,"2020"
"11734","19-096",0,1.54,-5157.88744268498,3078.37976252939,"2020"
"11743","19-097",0,1.81,-5150.53305546771,3088.8784314349,"2020"
"11753","19-098",0,1.69,-5154.23460880745,3082.124374856,"2020"
"11762","19-099",0,7.33,-5182.86994878917,3036.85001400576,"2020"
"11834","19-107",0,1.59,-5145.7420756221,3094.31946321423,"2020"
"11854","19-109a",0,1.79,-5143.26239544797,3097.71874258268,"2020"
"1188","19-111",0,1.53,-5159.07640577338,3072.7853144239,"2020"
"1189","19-112",0,1.53,-5159.20179856089,3071.73391044277,"2020"
"11912","19-114",0,1.7,-5148.89114429252,3088.42332397276,"2020"
"11923","19-116",0,1.84,-5161.10100713478,3067.48675008785,"2020"
"11931","19-117",0,2.54,-5166.51295492489,3059.27826504823,"2020"
"1195","19-119",0,2.54,-5166.49785972052,3058.45546629663,"2020"
"11961","19-120",0,2.54,-5165.35802566919,3060.10699271282,"2020"
"11992","19-127",1,2.03,-5161.4275098291,3055.6895744934,"2020"
"12004","19-128",0,2.24,-5151.92076181451,3072.37974599725,"2020"
"12013","19-129",1,2.37,-5156.40816252886,3060.43424609104,"2020"
"1202","19-130",1,2.37,-5157.85418585144,3058.06878629127,"2020"
"1204","19-131a",1,3.07,-5159.17022333833,3054.98412408753,"2020"
"12061","19-133",1,2.39,-5151.49057667498,3070.90507563976,"2020"
"12073","19-134",1,2.21,-5165.99771054589,3044.21920496466,"2020"
"12084","19-135",1,3.23,-5151.80692805629,3067.43886844887,"2020"
"12094","19-136a",1,3.41,-5148.90731432031,3069.36514203053,"2020"
"12123","19-139",0,4.82,-5178.45484269489,3040.09034809173,"2020"
"12133","19-141",0,3.25,-5177.86878922103,3038.10750482188,"2020"
"12143","19-146",0,2.39,-5178.12242426769,3033.79776955443,"2020"
"12153","19-147",0,3.07,-5179.35868849042,3030.2491500808,"2020"
"12162","19-148",0,4.55,-5185.57807428765,3021.82496294872,"2020"
"12172","19-149",0,4.02,-5182.98436587763,3025.57645133364,"2020"
"12183","19-151",0,5.41,-5189.34211817831,3014.22937543485,"2020"
"12193","19-152",0,6.57,-5190.29931399015,3011.47352920212,"2020"
"12222","19-157",0,1.67,-5173.40727846099,3037.75701832292,"2020"
"12233","19-159",0,5.73,-5191.79111338124,3006.36523185939,"2020"
"12253","19-167",0,6.6,-5193.55828242321,3001.20457650789,"2020"
"12262","19-168",0,1.53,-5173.63049663416,3034.04837441355,"2020"
"12272","19-169",0,1.53,-5173.46475700248,3033.70496796558,"2020"
"12301","19-181",0,1.98,-5172.48931507526,3032.58681523791,"2020"
"12312","19-187",0,1.98,-5171.98698521414,3031.50016705506,"2020"
"12321","19-192",1,2.38,-5170.4738132808,3031.55502442221,"2020"
"12352","19-197",1,2.83,-5166.54749266803,3033.61990535781,"2020"
"12362","19-204",1,4.3,-5166.08200052406,3028.03163912295,"2020"
"12372","19-205a",1,4.68,-5169.68625820717,3018.50034922569,"2020"
"12382","19-206",0,6.3,-5194.55429910652,2998.26758390577,"2020"
"12392","19-207",0,5.84,-5197.15547365981,2990.24614596765,"2020"
"12402","19-208",0,6.47,-5198.16629840209,2986.24861184801,"2020"
"12412","19-209",0,7.1,-5199.27672291577,2983.33329706994,"2020"
"12422","19-212",0,6,-5199.90125435248,2980.01855948042,"2020"
"12432","19-214",0,5.01,-5200.57452122676,2975.99960480335,"2020"
"12442","19-216",0,5.01,-5201.2900235574,2972.95860228063,"2020"
"12452","19-220",0,4.18,-5201.72775241038,2970.49487504561,"2020"
"12511","19-228",0,2.81,-5197.38733624795,2971.83712410063,"2020"
"12522","19-246",0,2.4,-5173.43338039682,3026.98960949233,"2020"
"12644","20-014",1,7.66,-5123.46114083026,3091.88921955397,"2020"
"12683","20-019",1,7.66,-5122.23218602076,3092.48377597599,"2020"
"12761","20-028e",1,7.71,-5122.38099923874,3090.35151983982,"2020"
"12772","20-028f",1,7.58,-5124.24052274277,3090.56330407933,"2020"
"12782","20-028g",0,7.58,-5125.61811457082,3088.31215248317,"2020"
"12794","20-028h",1,7.58,-5126.69604206615,3086.52242821189,"2020"
"12812","20-033",1,8.13,-5114.22506339913,3096.06517871173,"2020"
"12823","20-034",1,8.13,-5114.31845532107,3093.68224233583,"2020"
"1293","20-060a",1,8.34,-5112.70475873871,3090.46544116481,"2020"
"1295","20-060c",1,8.46,-5111.55681915869,3089.81064992701,"2020"
"1296","20-060d",1,8.26,-5111.34707789949,3089.33076090793,"2020"
"12974","20-067a",0,7.66,-5127.72108249236,3077.39273860722,"2020"
"13061","20-078a",1,7.6,-5128.01499614042,3069.89503186313,"2020"
"13081","20-078e",1,7.6,-5127.84901145625,3068.95359352328,"2020"
"13261","20-102b",1,8.07,-5120.80050378955,3067.16389801527,"2020"
"13271","20-102c",1,8.07,-5119.97072540857,3067.45993304887,"2020"
"13282","20-102d",1,8.4,-5117.52519394652,3068.84395893142,"2020"
"13291","20-103",1,4.39,-5175.34890480098,3008.41522439678,"2020"
"13302","20-104",1,4.91,-5167.29209792896,3020.96773563828,"2020"
"13312","20-105",1,4.77,-5172.74303712314,3009.16226469459,"2020"
"13354","20-112",1,4.08,-5177.27526417777,2996.33424200474,"2020"
"13362","20-115",0,1.82,-5196.48376425869,2970.87423048358,"2020"
"13372","20-119",0,2.46,-5203.46130269503,2953.97875116396,"2020"
"13392","20-125",0,1.64,-5202.85495672061,2952.39059338661,"2020"
"13402","20-126",0,1.66,-5199.75262982138,2955.60063566926,"2020"
"13413","20-127",0,1.3,-5197.84496980093,2962.3951745111,"2020"
"13423","20-128",1,4.6,-5181.26304475652,2990.1986031911,"2020"
"13434","20-129",1,4.75,-5182.58825964115,2982.52790689002,"2020"
"13442","20-130",0,1.66,-5197.94017445471,2956.71013145563,"2020"
"13453","20-131",0,1.64,-5203.07457361831,2950.3997817097,"2020"
"13463","20-132",0,1.97,-5202.63839724212,2947.08805075022,"2020"
"13474","20-134",1,6.15,-5179.96016915929,2978.60848385757,"2020"
"13484","20-135",1,6.37,-5180.17959632339,2975.12668548008,"2020"
"13504","20-137",1,6.62,-5178.28602865839,2977.64581060598,"2020"
"13514","20-138",1,6.3,-5183.47464506939,2968.60428011899,"2020"
"1352","20-139",1,7.4,-5176.27901107282,2979.69896951405,"2020"
"13532","20-142",1,6.36,-5183.86586919667,2964.0232664434,"2020"
"13554","20-146",1,6.46,-5184.08953471275,2958.1525884294,"2020"
"13563","20-167",0,2.46,-5202.58554876663,2942.24676543796,"2020"
"13573","20-172",0,2.31,-5204.33667426491,2937.19255364569,"2020"
"13583","20-179",0,2.3,-5206.24648387172,2932.15472793954,"2020"
"13592","20-182",0,2.31,-5203.53142377842,2934.63714845254,"2020"
"13602","20-185a",0,2.47,-5203.1378623815,2933.68102215694,"2020"
"13613","20-185c",0,2.32,-5206.81941241964,2927.45476402219,"2020"
"13623","20-186",0,2.99,-5209.76373908984,2922.43788194142,"2020"
"13633","20-187",0,2.39,-5211.2604792554,2917.53095129584,"2020"
"13642","20-194a",0,2.33,-5206.19765803003,2923.34182697532,"2020"
"13652","20-194b",0,2.48,-5208.4000597973,2920.16132709564,"2020"
"13662","20-197",0,2.48,-5207.2486581428,2919.04192880349,"2020"
"13782","20-252",1,8.69,-5116.76966271999,3057.61075345866,"2020"
"13811","20-257b",1,9.02,-5115.5737899845,3056.82029071004,"2020"
"13832","20-262a",1,8.24,-5132.04342250445,3026.6471875244,"2020"
"13852","20-263",1,8.17,-5128.99088896987,3029.65391906931,"2020"
"13883","20-269",1,8.35,-5126.53537756608,3033.03250571077,"2020"
"13971","20-287",1,9.48,-5164.0844226405,2987.49760791045,"2020"
"13981","20-288",1,9.61,-5162.36555410028,2988.90928359992,"2020"
"13992","20-289",1,8.12,-5138.48392204138,3013.52507727913,"2020"
"14013","20-291",1,7.71,-5139.15233497911,2998.26658781531,"2020"
"14024","20-292",1,7.5,-5139.86853801372,2993.8774366793,"2020"
"1403","20-293",1,7.5,-5140.87400504371,2992.29255425803,"2020"
"14042","20-294",1,9.19,-5168.2762353136,2977.89477957143,"2020"
"14053","20-295",1,8.81,-5172.42922524375,2970.67542362851,"2020"
"14063","20-296",1,7.3,-5179.81679701951,2961.70809385918,"2020"
